"序号","笔记ID","作者","作者主页","标题","点赞数","收藏数","评论数","分享数","发布时间","笔记描述","主题","笔记链接","图片链接","视频链接","cookie"
79,"696a0a34000000000b010bda","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","这支港科大（广州）无人车队赢了！","60","7","2","29","2026/01/16","第十五届“中国智能车未来挑战赛”圆满落幕！
香港科技大学（广州）“悟空号”无人车队✨一路过关斩将，在西安交通大学、清华大学、上海交通大学等13支强队中脱颖而出，一举拿下总分第一，荣获一等奖🏆！
	
作为国内创办最早、周期最长、技术水平最高的自动驾驶赛事，本届以“先进自动驾驶与多智能体具身交互”为主题，不仅考验代码与算法能力，更在高度拟真的复杂环境中，检验着智能体如何理解世界、与其他智能体协同共处🧠🚗。
	
“悟空号”在这场硬核竞技中表现惊艳，展现了港科大（广州）学子在智能交通领域的扎实功底与卓越创新能力🌟！
	
为你们鼓掌，期待未来继续驰骋在科技前沿赛道👏💨
#港科大广州[话题]# #自动驾驶[话题]# #智能车未来挑战赛[话题]# #无人驾驶[话题]#","[""#港科大广州"",""#自动驾驶"",""#智能车未来挑战赛"",""#无人驾驶""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/696a0a34000000000b010bda?xsec_token=ABTroRTL_1UrC5Hb_9ScusftwOHef5z0l26LrYlymNjDA=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/fd75ab412c44a09e864cf2143800d921/1040g2sg31rd42o57n4e05p05ejjaajvhpocuido!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e969f94f070c5c010370039bc6397e74_259.mp4?sign=c41b2dee92195aeddaedaff2a2438d67&t=6a013dd3",""
80,"696a0a28000000000b010b8f","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","幻实之境SURREALITY 2.0艺术展全球作品征集","31","25","","23","2026/01/16","幻实之境 SURREALITY 2.0是一场即将于2026年5月举办的大空间混合现实（Mixed Reality, MR）AI艺术展览，将于香港科技大学（广州）与香港科技大学同期呈现。
🌍征集对象
我们诚邀来自全球、从事AI、MR及相关技术艺术实践的艺术家与团队参与幻实之境 SURREALITY 2.0展览。
🎨作品类型与要求
本次征集以MR艺术作品为主要方向，即将数字内容整合进真实物理环境中的作品；同时亦接受通过头显在完全虚拟环境中体验的虚拟现实（VR）作品。
投稿作品需在创作过程中使用AI，并鼓励围绕AI展开批判性、创新性或研究导向的艺术探索。
对于MR作品，艺术家无需自行实现现场空间定位或追踪系统，展览团队将统一负责MR内容的空间部署与技术整合，艺术家需提供用于展览集成的数字内容文件。
	
✨参与方式与支持
本次征集不收取任何报名和参展费用。
	
入选艺术家将有机会：
- 作为香港科技大学35周年庆祝活动“35 Wows”项目的参展艺术家，获得面向公众、艺术界、学术界、产业界及政府机构的高度曝光；
- 在平方公里尺度的大空间MR展览中展示新作或既有作品；
- 受邀出席开幕式及相关学术活动，相关交通和住宿费用将由主办方提供支持（具体安排以最终通知为准）。
	
📝投稿流程
本次征集采用分阶段提交的方式：
第一阶段：仅需提交作品信息与影像材料用于评审，无需提交技术材料。
第二阶段：入选作品将受邀提交技术材料，用于展览制作与部署。
所有投稿均需通过官方表单提交（具体投稿要求请以表单说明为准）。如获取表单请私信。
	
📅重要时间节点
提交截止时间（作品信息与影像材料）：2026年2月14日23:59（北京时间）
入选作品通知：2026年2月24日
提交截止时间（技术材料）：2026年3月6日23:59（北京时间）
展览开幕：2026年5月
	
#港科广[话题]# #人工智能[话题]# #数字造梦季[话题]# #XR[话题]# #小红书线上毕业展[话题]# #数字媒体艺术[话题]# #新媒体艺术[话题]# #青年艺术家[话题]# #艺术与科技[话题]# #opencall[话题]#","[""#港科广"",""#人工智能"",""#数字造梦季"",""#XR"",""#小红书线上毕业展"",""#数字媒体艺术"",""#新媒体艺术"",""#青年艺术家"",""#艺术与科技"",""#opencall""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/696a0a28000000000b010b8f?xsec_token=ABTroRTL_1UrC5Hb_9ScusfhwmVf4LeDX0zHtvFaqtXw4=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/0d6da0624ade7ac6c7b6a83042b768ef/notes_pre_post/1040g3k031rd5qvlegm405p05ejjaajvhis9qe48!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/7982391ac6e74ef6e418cd1e5bc29ac4/notes_pre_post/1040g3k031rd5qvlegm4g5p05ejjaajvhkgqe0b0!nd_dft_wlteh_webp_3""]","",""
81,"6969f89e000000000903b81e","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","毕业生“通关秘籍”｜深耕科技政策的学姐分享","24","9","1","6","2026/01/16","🎓港科大（广州）第二届毕业生已奔赴下一个山海👏
	
近期， 笃学路1号编辑部对话了社会枢纽创新创业与公共政策（IPE）学域2025届红鸟硕士毕业生董曦涵
	
董曦涵分享了她的“通关秘籍”：
🔑从法律条文到政策前沿
💡 在复杂现实中寻找平衡点
🌱 在自由探索中锚定方向
	
滑动上图，快来记笔记啦！📒
#毕业生故事[话题]# #交叉学科[话题]# #港科大广州[话题]# #成长之路[话题]# #校园对话[话题]#","[""#毕业生故事"",""#交叉学科"",""#港科大广州"",""#成长之路"",""#校园对话""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6969f89e000000000903b81e?xsec_token=ABYz4uM9591zHdnBvESgOHdV0-ql0F0TU4lX7FcsQQxAY=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/56167a69fd630ad0fe8a663df9cee144/notes_pre_post/1040g3k031rd56jmv6u6g5p05ejjaajvhs86jnq8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/131552fa9c84a18a8a0297ed7937fe07/notes_pre_post/1040g3k031rd5qvlegm005p05ejjaajvhikfo9bo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/2ce08e5756a1ded7d56f63ea561d36fd/notes_pre_post/1040g3k031rd5qvlegm0g5p05ejjaajvhmivarvg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/9bc169c5e3fb41e2800e5ce39e3b6857/notes_pre_post/1040g3k031rd5qvlegm105p05ejjaajvh8vpkspg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/835747562c7fd7d4fdcb3a92b115cdba/notes_pre_post/1040g3k031rd5qvlegm1g5p05ejjaajvhjnjbpf8!nd_dft_wlteh_webp_3""]","",""
82,"6969f889000000000b0083cd","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🔥2026全球Flash快闪人才恳谈会｜新加坡站","3","","","2","2026/01/16","香港科技大学（广州）2026全球人才招聘启动！
1月21-22日新加坡站, 诚邀怀揣科研热忱与创新梦想的你，现场见！
	
✨ 现场内容：
▪️ 大学发展与愿景介绍
▪️ 人才政策详细解读
▪️ 面对面交流互动
▪️ 一对一专属咨询
	
🎯 本场活动专为新加坡顶尖高校、科研机构及企业研发领域的优秀学术与科创人才量身打造。
🌟 选择港科大（广州），一起携手，共赴未来！
	
📩 滑动上图👆锁定专场！报名链接请私信获取！
#港科大广州[话题]# #全球人才招聘[话题]# #新加坡招聘[话题]# #人才恳谈会[话题]#","[""#港科大广州"",""#全球人才招聘"",""#新加坡招聘"",""#人才恳谈会""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6969f889000000000b0083cd?xsec_token=ABYz4uM9591zHdnBvESgOHdR_RHziZZ9qTNi08fZ2NAkU=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/b0ab05eda734dfc7068ae685e957f039/notes_pre_post/1040g3k031rd56jmv6u605p05ejjaajvh4egkiso!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/e48788c523404f3a5f98f913ef9bafc5/notes_pre_post/1040g3k031rd56jmv6u5g5p05ejjaajvh3e29kco!nd_dft_wlteh_webp_3""]","",""
83,"6969f49d000000000a02cf13","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","这样的图书馆，你爱吗？❤️","22","1","1","13","2026/01/16","十张图，装不尽港科大（广州）图书馆的光、影与书香。
📷P1-P6：@BunnyChen
P7-P10：内啡肽
#港科大广州[话题]# #图书馆[话题]#  #我镜头下的校园[话题]#","[""#港科大广州"",""#图书馆"",""#我镜头下的校园""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6969f49d000000000a02cf13?xsec_token=ABYz4uM9591zHdnBvESgOHdXRcQwxHh1sNODOqJR-13A8=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/85f516119dd0f1e57f6ceea1f24fafa4/notes_pre_post/1040g3k031rd56jmv6u0g5p05ejjaajvh21p5m48!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/578067b3dfa6c9fd9f104ef2801f64e2/notes_pre_post/1040g3k031rd56jmv6u1g5p05ejjaajvhork8kdo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/c0f0fb73742dd80287c8a31636c017f1/notes_pre_post/1040g3k031rd56jmv6u505p05ejjaajvhbpmtrco!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/3d37e536e78382a28fedf6db08961af6/notes_pre_post/1040g3k031rd56jmv6u4g5p05ejjaajvhga2t85o!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/e7c69d7090c23161e934a2e463d67531/notes_pre_post/1040g3k031rd56jmv6u205p05ejjaajvhgnuftio!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/9aa9e168d3bef604bacc7ade787708a9/notes_pre_post/1040g3k031rd56jmv6u2g5p05ejjaajvh6tetae8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/9aa19698bd3f20dd3fa60bd7a8b4a650/notes_pre_post/1040g3k031rd56jmv6u405p05ejjaajvhgbiueh0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/f64354996cc40e02e8141614ca92d2e7/notes_pre_post/1040g3k031rd56jmv6u105p05ejjaajvhqba9ob0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/380fc65983608e257d2b93ef298ad736/notes_pre_post/1040g3k031rd56jmv6u3g5p05ejjaajvhem43e58!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/1169f08ebefd0d2692ab534aa6348571/notes_pre_post/1040g3k031rd56jmv6u305p05ejjaajvhmrjvol8!nd_dft_wgth_webp_3""]","",""
84,"6968bc55000000000b0112d4","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","毕业生“通关秘籍”| 他把论文写在祖国大地上","28","3","1","11","2026/01/15","港科大（广州）第二届毕业生已迈向新的人生阶段👏
	
近期， 笃学路1号编辑部对话了2025届功能枢纽地球与海洋大气科学（EOAS）学域博士毕业生祁虹凯～
	
祁虹凯学长分享了他的“通关秘籍”：
🔑坚持做扎根大地的科研
💡 从珠江到国际的科研足迹
🌱 直面自我，拥抱可能
	
滑动上图，快来记笔记啦！📒
#毕业生故事[话题]# #交叉学科[话题]# #港科大广州[话题]# #成长之路[话题]# #校园对话[话题]#","[""#毕业生故事"",""#交叉学科"",""#港科大广州"",""#成长之路"",""#校园对话""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6968bc55000000000b0112d4?xsec_token=ABosl_Yju_28bUthOBnRGfEEPWrw44-F3dlwr2tpEiTrA=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/caca9d4162280929309a05ec24247284/notes_pre_post/1040g3k831rbv3ddp70dg5p05ejjaajvh5lftgc8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/38fb418ec4206cdbfe0fd545ad6314e3/notes_pre_post/1040g3k031rbv7g9qmu005p05ejjaajvhnjn4qag!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/600f1d395aa105ae886bee95a0df8032/notes_pre_post/1040g3k031rbv7g9qmu0g5p05ejjaajvh21aurp8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/7e6dfed5caf9c25f4377e0620b2f6121/notes_pre_post/1040g3k031rbv7g9qmu105p05ejjaajvh879oer8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/23220a56bd12aaa00547d27a1b7b53b0/notes_pre_post/1040g3k031rbv7g9qmu1g5p05ejjaajvhm61rgig!nd_dft_wlteh_webp_3""]","",""
85,"69661053000000000a03fb55","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🔥港科大（广州）红鸟硕士项目开放日报名启动","14","5","","15","2026/01/13","“红鸟拍档”之2026年冬季校园开放日，线上线下同步开启！
📅活动时间：2026.1.28（周三）
🎯参与方式：
✅线下：扫码预报名（2026年1月18日23:59截止报名）名额有限，请仔细阅读报名说明。
✅线上：2026年1月28日14:00-16:00 同步直播，扫码直达。
	
👆滑动图片，解锁🔓详情
	
如果你对港科大（广州）未来技术学院红鸟硕士项目充满好奇与向往，1月28日约定你！
#港科大广州[话题]# #红鸟硕士班[话题]#","[""#港科大广州"",""#红鸟硕士班""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69661053000000000a03fb55?xsec_token=ABfP8tvRVZJvoulRGIbudTOuBVgr7mZP4PV1cWoSHGEGI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/b2d32fcab3408b88b5ce1757142ba5b6/notes_pre_post/1040g3k031r9bh7cs6u105p05ejjaajvh6abmpm0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/e5ff01e36fd14a143a08bcb354d84bb1/notes_pre_post/1040g3k031r9bh7cs6u1g5p05ejjaajvh30irla0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/b0a1607886df472cad2e4ad289843c87/notes_pre_post/1040g3k031r9bh7cs6u305p05ejjaajvhi0ojc8g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/a7bf879086ee4bdd315abe1dccfe3040/notes_pre_post/1040g3k031r9bh7cs6u2g5p05ejjaajvhelpekog!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/8601ecd21a75d51bf3aee7ac3adedb9d/notes_pre_post/1040g3k031r9bh7cs6u205p05ejjaajvh4uid9bg!nd_dft_wlteh_webp_3""]","",""
86,"695f81d3000000000a03cecb","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🎓毕业生“通关秘籍”| 来自创业学长的分享","43","7","","14","2026/01/08","港科大（广州）第二届毕业生已开启人生新篇章👏
	
近期，大二本科生葛育成🤔 与2025届红鸟硕士毕业生李俊伟学长🎓展开了一场跨越年级的深度对话～
	
李俊伟学长分享了他的“通关秘籍”：
🔑 真正参与“从0到1”
💡 成就他人，也是一种成就
🌱 与优秀的人同行
	
滑动上图，快来记笔记啦！📒
#毕业生故事[话题]# #交叉学科[话题]# #港科大广州[话题]# #成长之路[话题]# #校园对话[话题]#","[""#毕业生故事"",""#交叉学科"",""#港科大广州"",""#成长之路"",""#校园对话""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/695f81d3000000000a03cecb?xsec_token=ABl6W3KOvt9Euh19jUQ1PmjO7tYZuhqdk0pp5iAGplZ-M=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/c7c22fe6794ec17c989958171e437664/notes_pre_post/1040g3k031r2ul18a70pg5p05ejjaajvhrlue2io!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/17dc0b9c367fe4eef961fe567330f534/notes_pre_post/1040g3k031r2ul18a70r05p05ejjaajvhal9r8d8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/57dbf148cf35609951564d12f6c8d8b7/notes_pre_post/1040g3k031r2ul18a70s05p05ejjaajvh1117ndo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/cbf6a74b4a2023cddaa09c5d55d47c7b/notes_pre_post/1040g3k031r2uqulfgm005p05ejjaajvhktado9g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/67394f85a7ad3ca05697289175fd037e/notes_pre_post/1040g3k031r2uqulfgm0g5p05ejjaajvhsn462ug!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/376fdd5ca08fea2d885bde679d49006a/notes_pre_post/1040g3k031r2uqulfgm105p05ejjaajvhu0tk500!nd_dft_wlteh_webp_3""]","",""
87,"695f81c4000000000a02c97a","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","约定你！香港人才交流会","17","8","2","13","2026/01/08","香港科技大学（广州）教育科学学院即将在香港举办人才交流会！
	
🌟 活动亮点：
宣讲会 + 一对一面谈
	
📚招聘领域超广：
✔️通识教育：人文（特别关注：科幻写作、科技史、科技哲学、科技社会学、科技伦理、科技人文等跨学科方向）、社会科学、艺术（特别关注：绘画和戏剧方向）、体育（体育专项+运动健康通识）等领域人才
✔️数理教育：数学、物理、计算机科学、生物领域人才
✔️语言教育：英语/中文语言教育领域人才
	
✨ 加入我们，一起定义未来教育！
⏰报名截止：2026年1月11日 24:00
📍活动地点：香港
💌快私信获取报名通道哦~
#港科大广州[话题]# #香港招聘会[话题]# #高校招聘[话题]# #全球揽才[话题]# #职场新机会[话题]#","[""#港科大广州"",""#香港招聘会"",""#高校招聘"",""#全球揽才"",""#职场新机会""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/695f81c4000000000a02c97a?xsec_token=ABl6W3KOvt9Euh19jUQ1PmjHuzZbIQXlF0R6UbraUbcXY=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/1514a9d65fb618802f26d1c0c48e84ba/notes_pre_post/1040g3k031r2ul18a70og5p05ejjaajvh0rnhbbo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/5a9711b95be1b5783b4abfa4d95ae664/notes_pre_post/1040g3k031r2ul18a70p05p05ejjaajvht2ec5rg!nd_dft_wlteh_webp_3""]","",""
88,"695f80c0000000000c03410c","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🎓毕业生“通关秘籍”| 首届MSc DCAI学长分享","12","5","","7","2026/01/08","香港科技大学（广州）已成功送出首批理学硕士毕业生，他们全员手握名企、名校橄榄枝。
近期，大一的本科生贾智翔🤔 与首届大数据智能理学硕士（MSc DCAI）毕业生叶力维学长🎓展开了一场跨越年级的深度对话～
	
叶力维学长分享了他的“通关秘籍”：
🔑从金融管培生到AI追梦人
💡 在挑战中遇见更好的自己
🌱多元背景造就独特优势
	
滑动上图，快来记笔记啦！📒
#毕业生故事[话题]# #交叉学科[话题]# #港科大广州[话题]# #成长之路[话题]# #校园对话[话题]#","[""#毕业生故事"",""#交叉学科"",""#港科大广州"",""#成长之路"",""#校园对话""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/695f80c0000000000c03410c?xsec_token=ABl6W3KOvt9Euh19jUQ1PmjGGYodGyQEZEowzRHqpfRF4=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072224/a8dd0e5e7c31937525045a7386edc331/notes_pre_post/1040g3k031r2ul18a70k05p05ejjaajvhjgqnb48!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/7ae9a94fc312d2d058269c4aa3881b36/notes_pre_post/1040g3k031r2ul18a70m05p05ejjaajvh6347fmo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/85bf479e241e92c5c498f2abcd4f2d9b/notes_pre_post/1040g3k031r2ul18a70n05p05ejjaajvhal4lp18!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/3285d84d0228013c66d70a87e17f6d8b/notes_pre_post/1040g3k031r2ul18a70ng5p05ejjaajvhgvfeaso!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072224/88a1cc8dbfa300dbcaac796b7327ea55/notes_pre_post/1040g3k031r2ul18a70o05p05ejjaajvhhsqj3no!nd_dft_wlteh_webp_3""]","",""
