"序号","笔记ID","作者","作者主页","标题","点赞数","收藏数","评论数","分享数","发布时间","笔记描述","主题","笔记链接","图片链接","视频链接","cookie"
355,"6992ec8a0000000015031c50","猪场严选","https://www.xiaohongshu.com/user/profile/5fd78af3000000000100036b","不知道这样做会不会被公司开除","2125","86","141","28","2026/02/16","#职场[话题]# #就业[话题]# #春节[话题]#","[""#职场"",""#就业"",""#春节""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/6992ec8a0000000015031c50?xsec_token=ABzCq5zSC8SL0QgG25lYhEpGH9f65BhfgW7jsAK--SQNc=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230215/f7c2078627f4528d9fc5980a5e5be7fb/1040g2sg31sl5hjvhlsdg5nunhbpg80rbmgsabh8!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/258/01e992ec217cc44a010370019c65ed0dc4_258.mp4",""
356,"673f7e1c000000000202998c","猪场严选","https://www.xiaohongshu.com/user/profile/5fd78af3000000000100036b","我这猪养的好好的，怎么就卖起来女士内裤了","3.3万","2166","1278","1486","2026/01/21","人生真的是无比奇妙啊，上学那会不会想到自己会去养猪，养猪那会也不会想到自己有一天会在互联网给大家推荐一次性内裤
	
#厂二代[话题]# #留学生[话题]# #职场[话题]# #内裤[话题]# #卫生巾[话题]#","[""#厂二代"",""#留学生"",""#职场"",""#内裤"",""#卫生巾""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/673f7e1c000000000202998c?xsec_token=ABo_E5KVtYrt_5EtMrt1El29iFwLxfnaPxt-La8WkI9KI=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230215/253712de06b7ce728a8a8aa16195b139/1040g2sg31ahjidpjnad05nunhbpg80rbghujfpo!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e73f7d96769ba80103700393a183c8bb_259.mp4",""
357,"69ac9849000000001d0135c3","猪场严选","https://www.xiaohongshu.com/user/profile/5fd78af3000000000100036b","中国女性高等入学率世界第一","3830","261","112","123","2026/03/08","#妇女节[话题]# #妇女节快乐[话题]# #","[""#妇女节"",""#妇女节快乐""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69ac9849000000001d0135c3?xsec_token=ABq7LVWbxLA546Gv1FQcJOAtlj3YX_7_lVzMi3njzXaDg=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230215/3c7f4a041b8e241ee0507ad790975de6/1040g2sg31te2kmm75mg05nunhbpg80rbaobcbko!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e9ac98482fe32a010370039cca335d17_259.mp4",""
358,"69ab6c2e000000001d01097a","不是老弟还得练","https://www.xiaohongshu.com/user/profile/66894025000000000f0341ed","","3607","486","291","964","2026/03/08","没有人是坏人，但是故事还是不可避免地走向了悲剧。#亚瑟王[话题]#","[""#亚瑟王""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69ab6c2e000000001d01097a?xsec_token=AB_mQn2aZPHabSWnqu5mC5eBMEQyc9soUxQEU38Nr9tZg=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230215/732ae481e7c42f870d49fcc83e0743b4/1040g2sg31td35v99lmkg5pk980ijugfdrafr63o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/e674831e9b66207fbb7a9f841202428b/1040g00831temjd0jlk405pk980ijugfdpjv87eo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/97af2638d1e75179086c6afcf0e73cc4/1040g00831temjd0jlk005pk980ijugfd4lcbr88!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/ad67fc61e62d4dbdeedfddd57d6a67d6/1040g00831temjd0jlk2g5pk980ijugfd4te5mrg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/b11473f078a35d63308cb56f11d96bfd/1040g00831temjd0jlk305pk980ijugfd589sovg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/5a9f3de0bc8aa01837d7b716ad364c53/1040g00831temjd0jlk1g5pk980ijugfd5sep1cg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/3fb0bb558fd230f9ad31506a333388c9/1040g00831temjd0jlk3g5pk980ijugfdk1pmr70!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230215/d5a3213c063f648311ca7e1eb2fe99d2/1040g00831temjd0jlk5g5pk980ijugfdnvlpddo!nd_dft_wlteh_webp_3""]","",""
359,"69ad92b100000000150302b8","Xiao","https://www.xiaohongshu.com/user/profile/680d0a4c000000000a03c4d6","奇奇怪怪的SIGGRAPH审稿人体验","17","2","20","2","2026/03/09","[超喜欢R] 从我入行以来就听身边师长们多次提到，SIGGRAPH/TOG的审稿几乎是CV & Graphics领域会议里最严格的
包括我两篇合作的工作SIGGRAPH均以reject告终 [扶额R] 都是很好的工作，转投（ICLR&CVPR）都一次性中了。
[得意R] 年前接到了审稿邀请，莫名觉得非常神圣，趁着春节假期认认真真品了paper，写了很长的审稿意见。
结果这两天品了品其他审稿人的意见，发现大家意见分歧非常大 [笑哭R] 我和另一位同样高confidence的审稿人打分相反，这挺正常，我打分的时候也纠结了一会儿给ba还是br。
另两位confidence没那么高的审稿人直接给了accept，审稿意见也没怎么写，我是完全看不出非得accept的理由，好奇怪 [黑薯问号R]
#siggraph[话题]# #审稿[话题]# #cvpr[话题]# #秃头博士生[话题]#","[""#siggraph"",""#审稿"",""#cvpr"",""#秃头博士生""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69ad92b100000000150302b8?xsec_token=AB-KyRRfiHTTMZx0rxX34cmUWSTEqcUxuNqOwReQg3ot8=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230215/acca6591c0b17b12474a8e457c584fd6/1040g00831tf5stmd5s005q0d1962nh6mb6qu1e0!nd_dft_wlteh_webp_3""]","",""
360,"69ad7e920000000015039207","Timothée Chalamet 甜茶","https://www.xiaohongshu.com/user/profile/6839a50e000000001d014b6d","被成都嬢嬢打趴下啦🏓🏓","7万","4173","3404","1.3万","2026/03/08","I got schooled by Chengdu Niangniang🏓🏓","[]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69ad7e920000000015039207?xsec_token=AB-KyRRfiHTTMZx0rxX34cmSuKETGSJqE_ymWvZ8qp9PY=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/9559197fbe0d7fe1b086d7ece983dce7/1040g2sg31tei5sud5k005q1pkk77aird6s4ockg!nd_dft_wgth_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e9ad7e912c1fea010370039ccdb69d4f_259.mp4",""
361,"69acfaa2000000002203904c","哆啦B梦叉腰","https://www.xiaohongshu.com/user/profile/668ebc4d00000000030315d5","花100w留学读文科的人最后怎么样了","3894","822","165","374","2026/03/08","#文科生[话题]# #留学[话题]# #伍尔夫[话题]# #一间只属于自己的房间[话题]# #混果汁[话题]# #混果汁新品[话题]# #混果汁推荐[话题]# #果蔬汁[话题]# #超级食材[话题]# #超级食材果蔬汁[话题]#","[""#文科生"",""#留学"",""#伍尔夫"",""#一间只属于自己的房间"",""#混果汁"",""#混果汁新品"",""#混果汁推荐"",""#果蔬汁"",""#超级食材"",""#超级食材果蔬汁""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69acfaa2000000002203904c?xsec_token=ABq7LVWbxLA546Gv1FQcJOAhhRpNlo8FDrjMCdWC_Jgko=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/395cbfbe2f0afec2015758c66ed5f0af/1040g2sg31tejbodh5ee05pkenh6gu5el9qrjclo!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e9acfaa2c5dfcd010370039ccbb52329_259.mp4",""
362,"69aceba9000000002303ba64","喝水一直呛","https://www.xiaohongshu.com/user/profile/6677b5650000000003030a80","以前画的🪽🔍相关","926","78","12","30","2026/03/08","#橘远[话题]# #魔法少女的魔女审判[话题]# 不知道为什么之前一直没发 我对魔裁是边缘ob状态所以不用因为这个关注","[""#橘远"",""#魔法少女的魔女审判""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69aceba9000000002303ba64?xsec_token=ABq7LVWbxLA546Gv1FQcJOAkhn9M4HJE2gotLJkNVBtzk=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/23eb2bdeb048fdcd9e2aad6e5ef76ccb/notes_pre_post/1040g3k831tehlre55e805pjnmligu2k018bbn0g!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/cdad8c86e82ebee8acfade06ad7aaf91/notes_pre_post/1040g3k831tehlre55e9g5pjnmligu2k0mugh0u0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/a4914ca1efbf297df0087a6cddf61237/notes_pre_post/1040g3k831tehlre55e905pjnmligu2k0ged5ueg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/36d037b278659e4d813c47f7d432f6c6/notes_pre_post/1040g3k831tehlre55e8g5pjnmligu2k05sglci0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/213239b867493b5a20c74cf7f7acda39/notes_pre_post/1040g3k831tehlre55e705pjnmligu2k0b1srqko!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/572bcfe447e54f74bdb383d3ee9d9d1a/notes_pre_post/1040g3k831tehlre55e7g5pjnmligu2k04osk6ig!nd_dft_wgth_webp_3""]","",""
363,"69ab02b6000000000d009d1f","会敲代码的泡","https://www.xiaohongshu.com/user/profile/64a3c1c6000000000a0237b9","面了个浙大实习生｜AI方向｜聊聊感受","982","1421","36","162","2026/03/18","1️⃣ 一些悄悄话
最近真的是忙到飞起，基本早10晚11。白天各种会排满，晚上还得抽空面试，好几天没空更新了。 刚好部门最近在招实习生，昨天面了个感觉还不错的同学，顺手记了一下。
	
2️⃣ 整个面试流程
Q: 先做一个简单的自我介绍吧。
Q: 你提到复刻过 Agent 框架，讲讲 Agent 和传统 Workflow 的核心区别？ A: 我认为 Agent 的核心在于***
Q: 在你的项目中，是如何解决大模型“幻觉”问题的？ A: 主要采用了 RAG（检索增强***  Q: 既然用到了 RAG，你是怎么做上下文截断和召回的？ A: 我们设计了一个滑动窗口***
Q: 在实际业务中，你是怎么做 Prompt 优化的？ A: 我们建立了一套 A/B 测试***  Q: 大模型调用成本很高，你们是怎么做成本控制的？ A: 主要通过模型分层***
Q: 如果让你选择一个模型做应用开发，你会怎么选型？ A: 我会从推理速度***  Q: 遇到过 Prompt 攻击的情况吗？怎么防御的？ A: 在系统层增加了一个中间***  Q: 既然你发过 NLP 论文，讲讲 Transformer 里的 Self-Attention 是怎么计算的？
Q: 为什么 Transformer 里要用 Positional Encoding？ A: 因为 Attention 机制本身***  Q: 讲讲 Causal Mask 和 Padding Mask 的区别。 A: Causal Mask 主要用于***
Q: 大模型推理时，KV Cache 是怎么起作用的？ A: 它缓存了之前的***  Q: 看你算法底子不错，手写一道题：K 个一组翻转链表。 A: 这道题可以用***
Q: 如果让你设计一个能自动写代码的 Agent，你会怎么拆解？ A: 我会把它拆分成规划器***  Q: Agent 的输出有时候不稳定，你们是怎么做质量评估的？ A: 我们设计了一套自动化***
	
3️⃣ 一些体感 基础和潜力： 整体聊下来，基础确实扎实。聊 Agent 的时候，能从架构角度思考，比如...
---
好了没字数了，部分内容有裁剪，请大家看图~
---
如果你是这个同学，能过么。
	
#大厂实习[话题]# #面试记录[话题]# #agent[话题]# #大厂面经[话题]# #程序员日常[话题]# #ai[话题]# #算法基础[话题]# #大模型应用[话题]# #求职经验[话题]# #技术分享[话题]#","[""#大厂实习"",""#面试记录"",""#agent"",""#大厂面经"",""#程序员日常"",""#ai"",""#算法基础"",""#大模型应用"",""#求职经验"",""#技术分享"",""#大拿找到工作了没 ""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69ab02b6000000000d009d1f?xsec_token=AB_mQn2aZPHabSWnqu5mC5eJZkzJPwxLIbMy_StMOmBuM=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/4d0ba406ab21ee1fdfb561b99782dd39/spectrum/1040g0k031tqrk0k06i005p53o732kdtperdeu48!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/d69bf12d887d893a90552f51ddc24bda/spectrum/1040g0k031tqrg8hlmo0g5p53o732kdtpighu8bg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/69cd76fb3220515ac8503fbf88dc4de1/spectrum/1040g0k031tqrg8hlmo105p53o732kdtp992m8so!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/3cc2711af2bee55fcf7956c39f79cebd/spectrum/1040g0k031tqrg8hlmo1g5p53o732kdtp731rnm0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/8f0a8debcd16948e5856b2e611039520/spectrum/1040g0k031tqrg8hlmo205p53o732kdtpl4kqh60!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202603230216/a0d2a79ffce70fb369fadfb4e6dc53b6/spectrum/1040g0k031tqrg8hlmo2g5p53o732kdtppga6ngo!nd_dft_wlteh_webp_3""]","",""
364,"69a402bc000000001d012b9e","Jakki.o.o","https://www.xiaohongshu.com/user/profile/666da87b00000000030312f3","英语母语者到底有多少特权？","1412","292","77","126","2026/03/01","知道教培赚 没想到这么赚。。
#留学生[话题]# #英语[话题]# #教培[话题]# #个人成长[话题]# #特权[话题]#","[""#留学生"",""#英语"",""#教培"",""#个人成长"",""#特权""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69a402bc000000001d012b9e?xsec_token=ABfFGQ-GTA6fgKYfwRNnNVKndniIPlx7CItUWih-RR4vQ=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/489a9e37718c07d0fa52923bf3c8fdaf/1040g2sg31t5r6r2162e05pjdl1tgu4njqhrkbr0!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e9a4005737819d010370039ca8b9986a_259.mp4",""
365,"69ab8540000000001a01e9f3","momo","https://www.xiaohongshu.com/user/profile/67f89cfb000000000e01216a","大三下零科研经历，老师让独自复现一篇顶会","125","58","108","18","2026/03/07","鼠鼠真的焦虑到失眠了😭
	
开学大三下，之前主要学深度学习理论，做过一些课程小项目，但没有正儿八经的科研经历。这学期想着一定要补一段，不然保研面试都拿不出手。
前两天联系了实验室老师，老师说让我直接参加他们的大项目比较麻烦（可能我带不动吧😢），然后给了我一篇Eurographics 2015的论文，题目是《Panoramic Video from Unstructured Camera Arrays》，做的是图像拼接。
老师说：这篇论文申请了专利，代码不公开，你按照论文描述的流程自己复现出来，然后在精度和速度上做一些改进，就可以发一篇小论文。
我当时听着觉得是个机会，回来一查，整个人傻了：
问了AI，说复现这篇至少需要5-6个月
而且很难达到论文里的效果因为人家是顶会+专业团队
我没有项目经验，连OpenCV都只是会用一点
最怕的是：花了半年时间，最后没复现出来，简历上还是空白😭
	
现在就是进退两难：
选项A：硬着头皮啃这篇论文，赌一把，万一成了就有顶会级别的成果 选项B：重新联系其他老师，看看有没有更入门的项目可以跟
真的好纠结……有没有过来人姐妹或者学长学姐给点建议？
1️⃣ 这篇论文的复现难度，真的像ai说的这么大吗？
2️⃣如果选择复现，有什么坑需要提前避开？ 3️⃣还是说，直接换老师更稳妥？
跪求建议，救救鼠鼠吧🙏
#大三下[话题]# #科研经历[话题]# #保研焦虑[话题]# #计算机视觉[话题]# #论文复现[话题]# #求助贴[话题]# #图像拼接[话题]# #科研[话题]# #论文[话题]# #保研[话题]#","[""#大三下"",""#科研经历"",""#保研焦虑"",""#计算机视觉"",""#论文复现"",""#求助贴"",""#图像拼接"",""#科研"",""#论文"",""#保研""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69ab8540000000001a01e9f3?xsec_token=AB_mQn2aZPHabSWnqu5mC5eCJDZjKJtHr3U4Y-ZF0yKwc=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/123a8876abd69436d7d92b144f5d5fa5/1040g00831td5olsl626g5pvojjtji8barb82qao!nd_dft_wlteh_webp_3""]","",""
366,"69a5a80c0000000016009711","兰路虎🍉","https://www.xiaohongshu.com/user/profile/64889251000000001001eb89","solo trip教会我的事","4696","1245","171","271","2026/03/02","#旅行[话题]# #焦虑[话题]#","[""#旅行"",""#焦虑""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/69a5a80c0000000016009711?xsec_token=ABjSi-GvEU_OYxlOiGFPnV7Qie7YEL9hwy-qBeBs1TbU8=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/13d54377cf1e9630f02f218834519fd9/1040g00831t79hkc462fg5p563h9amntb73bd178!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e9a5a7f148f595010370039caf1a622e_259.mp4",""
367,"67dd3d2f000000001d03b124","港圈麥少","https://www.xiaohongshu.com/user/profile/65b0d134000000000d01d3be","","615","145","35","115","2025/05/11","香港人周五下午扎堆在机场？因为可以随时随地全世界飞！#香港[话题]# #香港护照[话题]# #香港人旅游[话题]# #香港旅游[话题]#","[""#香港"",""#香港护照"",""#香港人旅游"",""#香港旅游""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/67dd3d2f000000001d03b124?xsec_token=ABlUspCF0xw0Ntt57x6gwQmrKCT_JlCQqLVY6KxNVPosk=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/6fc747cd62eaca1627c9525a9514c0c3/1040g2sg31f9nuqpr6q705pdgq4q3bktu8b051k8!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e7dd3d282501520103700395b83954f1_259.mp4",""
368,"682307f500000000230166a2","菜包耶耶（努力版","https://www.xiaohongshu.com/user/profile/6639d44a000000000700523b","真心话：不是每个RA最后都合适转PhD","268","98","68","43","2025/05/18","【粉丝投稿】背景：港本+一年港硕+3年RA，专业教育+心理学，广东人，会粤语。
心路历程:
一年港硕读完之后想着留港拿香港身份，就开始找工作。正巧看到本科时候的老师（内地人）需要RA，于是就直接找到他，跟着做了三年RA。
	
第一年刚开始只奔着拿身份随便找份工，每天需要坐班，名义上是RA，实际什么杂活都做。偶尔加班，也会要帮老板干点跑腿那种私活。
	
后来老板也带着发文章，但我觉得科研好累，写文章要不停学习，再加上后面老板有时下班后甚至十点过后还有周末给我微信发任务，就很烦了。多次想离职，老板劝我留下来，还愿意给我涨工资，就又熬了一年。但我感觉挺煎熬的，拿着不到20k的工资，过着没有下班的生活。除了在大学上班这一点看似很光鲜以外，我本科的同学在香港工作的，工资几乎都比我高，他们加班也在合理范围内，下班就是下班，我真的越来越烦。我甚至后悔当初没去企业上班，会粤语+港本的背景，工作两三年后的工资可比做RA好太多？但主打个来都来了，把身份拿了再走的心态继续做着…发表了两篇期刊（一个一作一个三作），一个会议。可能我性格比较会忍，老板以为我还挺喜欢干这份工作的。后面还问我是否愿意跟他读PhD，我笑笑说自己也不知道合不合适。但我心里只想着赶紧把合同签到能拿身份之后就走人，我已经受够了这种生活。
	
最后跟老板提离职的时候，他还挺诧异的，问我为什么不愿意读phd，他觉得好可惜…我心里一堆🙄 白眼，但好聚好散，赶紧跑。虽然这老板已经不算差了，但我自己在做RA这段时间已经被磨的对学术毫无兴趣，最重要如果继续给他当牛马，简直是007。我都在香港了，为啥还要忍受这些气？总之拿到身份我就赶紧回老家找工作啦！
	
回到家就很幸福，离家近，不管事多事少都有奔头。生活压力也没有那么大，压力顿时小了好多，很开心。很庆幸我当时没选择继续读下去，不然估计要抑郁，出来也不见得能找到什么好工作。
	
#香港留学[话题]# #港硕[话题]# #香港留学生[话题]# #香港找工作[话题]# #香港留学申请[话题]# #读博精神状态[话题]# #科研日常[话题]# #博士生[话题]# #香港硕士[话题]# #香港工作[话题]# #在职读博[话题]# #留学生求职[话题]# #应届生求职[话题]# #香港博士申请[话题]# #全奖读博士[话题]# #博士生精神状态[话题]# #港博[话题]# #港硕求职[话题]# #博士申请[话题]#","[""#香港留学"",""#港硕"",""#香港留学生"",""#香港找工作"",""#香港留学申请"",""#读博精神状态"",""#科研日常"",""#博士生"",""#香港硕士"",""#香港工作"",""#在职读博"",""#留学生求职"",""#应届生求职"",""#香港博士申请"",""#全奖读博士"",""#博士生精神状态"",""#港博"",""#港硕求职"",""#博士申请""]","https://www.xiaohongshu.com/user/profile/63b6bf2300000000270280cb/682307f500000000230166a2?xsec_token=AB3rXdaGrvVTNXPzyT3Z3L69b3o72qp4fcbKZrF8aXzlk=&xsec_source=pc_collect","[""https://sns-webpic-qc.xhscdn.com/202603230216/7b1b23e701815a8a63db644cf2c72b0c/1040g2sg31hdsutd134e05phpqh51okhrf1mrdbg!nd_dft_wlteh_webp_3""]","",""
